countyFIPS,County Name,State,COVID Cases,COVID Deaths,Population,COVID Cases per 100k,COVID Deaths per 100k
47015,Cannon County,TN,442,2,14678,3011.31,13.63
47017,Carroll County,TN,1192,27,27767,4292.87,97.24
47019,Carter County,TN,1747,36,56391,3098.01,63.84
47021,Cheatham County,TN,1127,12,40667,2771.29,29.51
47023,Chester County,TN,754,16,17297,4359.14,92.5
47025,Claiborne County,TN,556,8,31959,1739.73,25.03
47027,Clay County,TN,426,16,7615,5594.22,210.11
47029,Cocke County,TN,1178,17,36004,3271.86,47.22
47031,Coffee County,TN,2036,28,56520,3602.26,49.54
47033,Crockett County,TN,929,23,14230,6528.46,161.63
47035,Cumberland County,TN,1708,27,60520,2822.21,44.61
47037,Davidson County,TN,33119,352,694144,4771.2,50.71
47039,Decatur County,TN,689,11,11663,5907.57,94.32
47041,DeKalb County,TN,793,18,20490,3870.18,87.85
47043,Dickson County,TN,1797,20,53948,3330.99,37.07
47045,Dyer County,TN,2398,38,37159,6453.35,102.26
47047,Fayette County,TN,1788,27,41133,4346.87,65.64
47049,Fentress County,TN,958,12,18523,5171.95,64.78
47051,Franklin County,TN,1357,25,42208,3215.03,59.23
47053,Gibson County,TN,2244,48,49133,4567.2,97.69
47055,Giles County,TN,1027,38,29464,3485.61,128.97
47057,Grainger County,TN,649,4,23320,2783.02,17.15
47059,Greene County,TN,1973,55,69069,2856.56,79.63
47061,Grundy County,TN,605,13,13427,4505.85,96.82
47063,Hamblen County,TN,2584,50,64934,3979.43,77.0
47065,Hamilton County,TN,12313,111,367804,3347.71,30.18
47067,Hancock County,TN,126,3,6620,1903.32,45.32
47069,Hardeman County,TN,1956,33,25050,7808.38,131.74
47071,Hardin County,TN,1453,23,25652,5664.28,89.66
47073,Hawkins County,TN,1300,29,56786,2289.3,51.07
47075,Haywood County,TN,1339,28,17304,7738.1,161.81
47077,Henderson County,TN,1455,26,28117,5174.81,92.47
47079,Henry County,TN,860,12,32345,2658.83,37.1
47081,Hickman County,TN,846,15,25178,3360.08,59.58
47083,Houston County,TN,439,17,8201,5353.01,207.29
47085,Humphreys County,TN,472,4,18582,2540.09,21.53
47087,Jackson County,TN,484,7,11786,4106.57,59.39
47089,Jefferson County,TN,1636,24,54495,3002.11,44.04
47091,Johnson County,TN,1222,8,17788,6869.8,44.97
47093,Knox County,TN,13469,96,470313,2863.84,20.41
47095,Lake County,TN,998,4,7016,14224.63,57.01
47097,Lauderdale County,TN,1515,18,25633,5910.35,70.22
47099,Lawrence County,TN,1746,20,44142,3955.42,45.31
47101,Lewis County,TN,481,6,12268,3920.77,48.91
47103,Lincoln County,TN,972,4,34366,2828.38,11.64
47105,Loudon County,TN,1714,13,54068,3170.08,24.04
47107,McMinn County,TN,1744,39,53794,3242.0,72.5
47109,McNairy County,TN,1171,30,25694,4557.48,116.76
47111,Macon County,TN,1390,25,24602,5649.95,101.62
47113,Madison County,TN,3956,81,97984,4037.39,82.67
47115,Marion County,TN,835,14,28907,2888.57,48.43
47117,Marshall County,TN,1221,12,34375,3552.0,34.91
47119,Maury County,TN,3661,39,96387,3798.23,40.46
47121,Meigs County,TN,339,6,12422,2729.03,48.3
47123,Monroe County,TN,1546,29,46545,3321.52,62.31
47125,Montgomery County,TN,4480,61,208993,2143.61,29.19
47127,Moore County,TN,286,2,6488,4408.14,30.83
47129,Morgan County,TN,463,6,21403,2163.25,28.03
47131,Obion County,TN,1883,27,30069,6262.26,89.79
47133,Overton County,TN,1282,25,22241,5764.13,112.41
47135,Perry County,TN,355,9,8076,4395.74,111.44
47137,Pickett County,TN,289,9,5048,5725.04,178.29
47139,Polk County,TN,542,13,16832,3220.06,77.23
47141,Putnam County,TN,4650,59,80245,5794.75,73.52
47143,Rhea County,TN,1168,21,33167,3521.57,63.32
47145,Roane County,TN,1461,8,53382,2736.88,14.99
47147,Robertson County,TN,2712,43,71813,3776.48,59.88
47149,Rutherford County,TN,12607,116,332285,3794.03,34.91
47151,Scott County,TN,423,5,22068,1916.8,22.66
47153,Sequatchie County,TN,370,2,15026,2462.4,13.31
47155,Sevier County,TN,3548,23,98250,3611.2,23.41
47157,Shelby County,TN,37762,571,937166,4029.38,60.93
47159,Smith County,TN,1046,14,20157,5189.26,69.45
47161,Stewart County,TN,362,13,13715,2639.45,94.79
47163,Sullivan County,TN,4144,53,158348,2617.02,33.47
47165,Sumner County,TN,6500,117,191283,3398.11,61.17
47167,Tipton County,TN,2506,23,61599,4068.25,37.34
47169,Trousdale County,TN,1795,9,11284,15907.48,79.76
47171,Unicoi County,TN,505,5,17883,2823.91,27.96
47173,Union County,TN,565,4,19972,2828.96,20.03
47175,Van Buren County,TN,217,2,5872,3695.5,34.06
47177,Warren County,TN,1542,11,41277,3735.74,26.65
47179,Washington County,TN,3948,59,129375,3051.59,45.6
47181,Wayne County,TN,1624,7,16673,9740.3,41.98
47183,Weakley County,TN,1636,26,33328,4908.79,78.01
47185,White County,TN,1273,15,27345,4655.33,54.85
47187,Williamson County,TN,7582,57,238412,3180.21,23.91
47189,Wilson County,TN,4999,64,144657,3455.76,44.24
48001,Anderson County,TX,2979,39,57735,5159.78,67.55
48003,Andrews County,TX,667,10,18705,3565.89,53.46
48005,Angelina County,TX,2317,93,86715,2671.97,107.25
48007,Aransas County,TX,351,18,23510,1492.98,76.56
48009,Archer County,TX,165,1,8553,1929.15,11.69
48011,Armstrong County,TX,27,1,1887,1430.84,52.99
48013,Atascosa County,TX,1287,37,51153,2515.98,72.33
48015,Austin County,TX,521,10,30032,1734.82,33.3
48017,Bailey County,TX,311,5,7000,4442.86,71.43
48019,Bandera County,TX,190,8,23112,822.08,34.61
48021,Bastrop County,TX,2023,32,88723,2280.13,36.07
48023,Baylor County,TX,46,3,3509,1310.91,85.49
48025,Bee County,TX,1868,39,32565,5736.22,119.76
48027,Bell County,TX,6560,100,362924,1807.54,27.55
48029,Bexar County,TX,66064,1414,2003554,3297.34,70.57
48031,Blanco County,TX,163,6,11931,1366.19,50.29
48033,Borden County,TX,2,0,654,305.81,0.0
48035,Bosque County,TX,418,11,18685,2237.09,58.87
48037,Bowie County,TX,2040,77,93245,2187.78,82.58
48039,Brazoria County,TX,12501,185,374264,3340.16,49.43
48041,Brazos County,TX,7678,75,229211,3349.75,32.72
48043,Brewster County,TX,256,5,9203,2781.7,54.33
48045,Briscoe County,TX,25,1,1546,1617.08,64.68
48047,Brooks County,TX,365,23,7093,5145.92,324.26
48049,Brown County,TX,701,28,37864,1851.36,73.95
48051,Burleson County,TX,482,6,18443,2613.46,32.53
48053,Burnet County,TX,1096,15,48155,2275.98,31.15
48055,Caldwell County,TX,1726,37,43664,3952.91,84.74
48057,Calhoun County,TX,935,9,21290,4391.73,42.27
48059,Callahan County,TX,137,6,13943,982.57,43.03
48061,Cameron County,TX,24280,982,423163,5737.74,232.06
48063,Camp County,TX,407,13,13094,3108.29,99.28
48065,Carson County,TX,55,1,5926,928.11,16.87
48067,Cass County,TX,562,25,30026,1871.71,83.26
48069,Castro County,TX,320,7,7530,4249.67,92.96
48071,Chambers County,TX,1585,10,43837,3615.67,22.81
48073,Cherokee County,TX,1657,38,52646,3147.44,72.18
48075,Childress County,TX,125,0,7306,1710.92,0.0
48077,Clay County,TX,133,3,10471,1270.17,28.65
48079,Cochran County,TX,116,2,2853,4065.9,70.1
48081,Coke County,TX,129,7,3387,3808.68,206.67
48083,Coleman County,TX,96,4,8175,1174.31,48.93
48085,Collin County,TX,18748,188,1034730,1811.87,18.17
48087,Collingsworth County,TX,21,0,2920,719.18,0.0
48089,Colorado County,TX,510,4,21493,2372.87,18.61
48091,Comal County,TX,2884,106,156209,1846.24,67.86
48093,Comanche County,TX,375,5,13635,2750.28,36.67
48095,Concho County,TX,144,2,2726,5282.47,73.37
48097,Cooke County,TX,570,9,41257,1381.58,21.81
48099,Coryell County,TX,2019,14,75951,2658.29,18.43
48101,Cottle County,TX,40,3,1398,2861.23,214.59
48103,Crane County,TX,77,4,4797,1605.17,83.39
48105,Crockett County,TX,166,7,3464,4792.15,202.08
48107,Crosby County,TX,117,7,5737,2039.39,122.01
48109,Culberson County,TX,127,3,2171,5849.84,138.19
48111,Dallam County,TX,386,10,7287,5297.1,137.23
48113,Dallas County,TX,96694,1268,2635516,3668.88,48.11
48115,Dawson County,TX,897,19,12728,7047.45,149.28
48117,Deaf Smith County,TX,1042,27,18546,5618.46,145.58
48119,Delta County,TX,36,0,5331,675.3,0.0
48121,Denton County,TX,14978,177,887207,1688.22,19.95
48123,DeWitt County,TX,1087,44,20160,5391.87,218.25
48125,Dickens County,TX,55,2,2211,2487.56,90.46
48127,Dimmit County,TX,294,7,10124,2903.99,69.14
48129,Donley County,TX,86,1,3278,2623.55,30.51
48131,Duval County,TX,499,21,11157,4472.53,188.22
48133,Eastland County,TX,265,8,18360,1443.36,43.57
48135,Ector County,TX,3981,98,166223,2394.98,58.96
48137,Edwards County,TX,72,2,1932,3726.71,103.52
48139,Ellis County,TX,5043,83,184826,2728.51,44.91
48141,El Paso County,TX,50114,642,839238,5971.37,76.5
48143,Erath County,TX,1065,17,42698,2494.26,39.81
48145,Falls County,TX,690,6,17297,3989.13,34.69
48147,Fannin County,TX,798,20,35514,2247.0,56.32
48149,Fayette County,TX,528,22,25346,2083.17,86.8
48151,Fisher County,TX,117,4,3830,3054.83,104.44
48153,Floyd County,TX,128,9,5712,2240.9,157.56
48155,Foard County,TX,22,1,1155,1904.76,86.58
48157,Fort Bend County,TX,17735,310,811688,2184.95,38.19
48159,Franklin County,TX,223,7,10725,2079.25,65.27
48161,Freestone County,TX,463,4,19717,2348.23,20.29
48163,Frio County,TX,1020,9,20306,5023.15,44.32
48165,Gaines County,TX,581,12,21492,2703.33,55.83
48167,Galveston County,TX,12703,169,342139,3712.82,49.4
48169,Garza County,TX,123,8,6229,1974.63,128.43
48171,Gillespie County,TX,365,10,26988,1352.45,37.05
48173,Glasscock County,TX,13,0,1409,922.64,0.0
48175,Goliad County,TX,265,6,7658,3460.43,78.35
48177,Gonzales County,TX,1133,20,20837,5437.44,95.98
48179,Gray County,TX,516,10,21886,2357.67,45.69
48181,Grayson County,TX,2752,75,136212,2020.38,55.06
48183,Gregg County,TX,2612,87,123945,2107.39,70.19
48185,Grimes County,TX,1193,36,28880,4130.89,124.65
48187,Guadalupe County,TX,3903,81,166847,2339.27,48.55
48189,Hale County,TX,2678,64,33406,8016.52,191.58
48191,Hall County,TX,44,1,2964,1484.48,33.74
48193,Hamilton County,TX,206,5,8461,2434.7,59.09
48195,Hansford County,TX,199,6,5399,3685.87,111.13
48197,Hardeman County,TX,63,3,3933,1601.83,76.28
48199,Hardin County,TX,1461,35,57602,2536.37,60.76
48201,Harris County,TX,162306,2811,4713325,3443.56,59.64
48203,Harrison County,TX,1121,39,66553,1684.37,58.6
48205,Hartley County,TX,179,0,5576,3210.19,0.0
48207,Haskell County,TX,86,3,5658,1519.97,53.02
48209,Hays County,TX,6132,74,230191,2663.87,32.15
48211,Hemphill County,TX,156,1,3819,4084.84,26.18
48213,Henderson County,TX,1332,36,82737,1609.92,43.51
48215,Hidalgo County,TX,35785,1718,868707,4119.34,197.77
48217,Hill County,TX,858,16,36649,2341.13,43.66
48219,Hockley County,TX,754,19,23021,3275.27,82.53
48221,Hood County,TX,1233,41,61643,2000.23,66.51
48223,Hopkins County,TX,693,36,37084,1868.73,97.08
48225,Houston County,TX,430,14,22968,1872.17,60.95
48227,Howard County,TX,1222,21,36664,3332.97,57.28
48229,Hudspeth County,TX,114,3,4886,2333.2,61.4
48231,Hunt County,TX,2075,46,98594,2104.59,46.66
48233,Hutchinson County,TX,338,7,20938,1614.29,33.43
48235,Irion County,TX,14,0,1536,911.46,0.0
48237,Jack County,TX,155,3,8935,1734.75,33.58
48239,Jackson County,TX,656,16,14760,4444.44,108.4
48241,Jasper County,TX,520,34,35529,1463.59,95.7
48243,Jeff Davis County,TX,23,0,2274,1011.43,0.0
48245,Jefferson County,TX,8471,155,251565,3367.32,61.61
48247,Jim Hogg County,TX,183,6,5200,3519.23,115.38
48249,Jim Wells County,TX,1726,52,40482,4263.62,128.45
48251,Johnson County,TX,3821,67,175817,2173.28,38.11
48253,Jones County,TX,610,3,20083,3037.39,14.94
48255,Karnes County,TX,960,18,15601,6153.45,115.38
48257,Kaufman County,TX,3629,59,136154,2665.36,43.33
48259,Kendall County,TX,391,10,47431,824.36,21.08
48261,Kenedy County,TX,11,2,404,2722.77,495.05
48263,Kent County,TX,12,0,762,1574.8,0.0
48265,Kerr County,TX,714,14,52600,1357.41,26.62
48267,Kimble County,TX,31,2,4337,714.78,46.11
48269,King County,TX,1,0,272,367.65,0.0
48271,Kinney County,TX,79,1,3667,2154.35,27.27
48273,Kleberg County,TX,1034,52,30680,3370.27,169.49
48275,Knox County,TX,114,9,3664,3111.35,245.63
48277,Lamar County,TX,1874,49,49859,3758.6,98.28
48279,Lamb County,TX,574,24,12893,4452.03,186.15
48281,Lampasas County,TX,315,9,21428,1470.04,42.0
48283,La Salle County,TX,381,13,7520,5066.49,172.87
48285,Lavaca County,TX,1177,39,20154,5840.03,193.51
48287,Lee County,TX,245,14,17239,1421.2,81.21
48289,Leon County,TX,372,12,17404,2137.44,68.95
48291,Liberty County,TX,2312,59,88219,2620.75,66.88
48293,Limestone County,TX,684,16,23437,2918.46,68.27
48295,Lipscomb County,TX,74,1,3233,2288.9,30.93
48297,Live Oak County,TX,392,10,12207,3211.27,81.92
48299,Llano County,TX,189,3,21795,867.17,13.76
48301,Loving County,TX,0,0,169,0.0,0.0
48303,Lubbock County,TX,19418,190,310569,6252.39,61.18
48305,Lynn County,TX,198,6,5951,3327.17,100.82
48307,McCulloch County,TX,220,5,7984,2755.51,62.63
48309,McLennan County,TX,10316,142,256623,4019.9,55.33
48311,McMullen County,TX,25,1,743,3364.74,134.59
48313,Madison County,TX,771,7,14284,5397.65,49.01
48315,Marion County,TX,173,14,9854,1755.63,142.07
48317,Martin County,TX,93,7,5771,1611.51,121.3
48319,Mason County,TX,83,2,4274,1941.97,46.79
48321,Matagorda County,TX,1122,54,36643,3061.98,147.37
48323,Maverick County,TX,4322,151,58722,7360.1,257.14
48325,Medina County,TX,1292,49,51584,2504.65,94.99
48327,Menard County,TX,77,0,2138,3601.5,0.0
48329,Midland County,TX,5540,81,176832,3132.92,45.81
48331,Milam County,TX,550,8,24823,2215.69,32.23
48333,Mills County,TX,79,1,4873,1621.18,20.52
48335,Mitchell County,TX,202,2,8545,2363.96,23.41
48337,Montague County,TX,299,6,19818,1508.73,30.28
48339,Montgomery County,TX,13395,182,607391,2205.33,29.96
48341,Moore County,TX,1352,22,20940,6456.54,105.06
48343,Morris County,TX,236,5,12388,1905.07,40.36
48345,Motley County,TX,17,0,1200,1416.67,0.0
48347,Nacogdoches County,TX,1820,70,65204,2791.24,107.36
48349,Navarro County,TX,1472,34,50113,2937.36,67.85
48351,Newton County,TX,189,14,13595,1390.22,102.98
48353,Nolan County,TX,441,7,14714,2997.15,47.57
48355,Nueces County,TX,16259,410,362294,4487.79,113.17
48357,Ochiltree County,TX,338,5,9836,3436.36,50.83
48359,Oldham County,TX,27,2,2112,1278.41,94.7
48361,Orange County,TX,2267,46,83396,2718.36,55.16
48363,Palo Pinto County,TX,745,21,29189,2552.33,71.94
48365,Panola County,TX,486,30,23194,2095.37,129.34
48367,Parker County,TX,2528,52,142878,1769.34,36.39
48369,Parmer County,TX,579,19,9605,6028.11,197.81
48371,Pecos County,TX,519,8,15823,3280.04,50.56
48373,Polk County,TX,918,36,51353,1787.63,70.1
48375,Potter County,TX,8237,99,117415,7015.29,84.32
48377,Presidio County,TX,174,7,6704,2595.47,104.42
48379,Rains County,TX,97,5,12514,775.13,39.96
48381,Randall County,TX,5483,59,137713,3981.47,42.84
48383,Reagan County,TX,97,6,3849,2520.14,155.88
48385,Real County,TX,126,8,3452,3650.06,231.75
48387,Red River County,TX,202,17,12023,1680.11,141.4
48389,Reeves County,TX,289,7,15976,1808.96,43.82
48391,Refugio County,TX,314,16,6948,4519.29,230.28
48393,Roberts County,TX,15,0,854,1756.44,0.0
48395,Robertson County,TX,435,4,17074,2547.73,23.43
48397,Rockwall County,TX,1988,33,104915,1894.87,31.45
48399,Runnels County,TX,303,9,10264,2952.07,87.69
48401,Rusk County,TX,1044,27,54406,1918.91,49.63
48403,Sabine County,TX,102,9,10542,967.56,85.37
48405,San Augustine County,TX,221,15,8237,2683.02,182.11
48407,San Jacinto County,TX,242,13,28859,838.56,45.05
48409,San Patricio County,TX,1592,81,66730,2385.73,121.38
48411,San Saba County,TX,242,3,6055,3996.7,49.55
48413,Schleicher County,TX,55,2,2793,1969.21,71.61
48415,Scurry County,TX,1140,16,16703,6825.12,95.79
48417,Shackelford County,TX,40,0,3265,1225.11,0.0
48419,Shelby County,TX,554,31,25274,2191.98,122.66
48421,Sherman County,TX,78,1,3022,2581.07,33.09
48423,Smith County,TX,4633,145,232751,1990.54,62.3
48425,Somervell County,TX,160,5,9128,1752.85,54.78
48427,Starr County,TX,3585,186,64633,5546.7,287.78
48429,Stephens County,TX,166,4,9366,1772.37,42.71
48431,Sterling County,TX,21,0,1291,1626.65,0.0
48433,Stonewall County,TX,21,1,1350,1555.56,74.07
48435,Sutton County,TX,114,3,3776,3019.07,79.45
48437,Swisher County,TX,161,5,7397,2176.56,67.59
48439,Tarrant County,TX,60779,836,2102515,2890.78,39.76
48441,Taylor County,TX,2298,69,138034,1664.81,49.99
48443,Terrell County,TX,4,0,776,515.46,0.0
48445,Terry County,TX,626,10,12337,5074.17,81.06
48447,Throckmorton County,TX,19,2,1501,1265.82,133.24
48449,Titus County,TX,1614,36,32750,4928.24,109.92
48451,Tom Green County,TX,2661,82,119200,2232.38,68.79
48453,Travis County,TX,32143,448,1273954,2523.09,35.17
48455,Trinity County,TX,208,8,14651,1419.7,54.6
48457,Tyler County,TX,273,4,21672,1259.69,18.46
48459,Upshur County,TX,516,15,41753,1235.84,35.93
48461,Upton County,TX,28,4,3657,765.65,109.38
48463,Uvalde County,TX,845,37,26741,3159.94,138.36
48465,Val Verde County,TX,2637,128,49025,5378.89,261.09
48467,Van Zandt County,TX,719,29,56590,1270.54,51.25
48469,Victoria County,TX,4302,98,92084,4671.82,106.42
48471,Walker County,TX,3938,62,72971,5396.66,84.97
48473,Waller County,TX,1012,17,55246,1831.81,30.77
48475,Ward County,TX,175,1,11998,1458.58,8.33
48477,Washington County,TX,719,50,35882,2003.79,139.35
48479,Webb County,TX,15413,343,276652,5571.26,123.98
48481,Wharton County,TX,1471,60,41556,3539.8,144.38
48483,Wheeler County,TX,91,0,5056,1799.84,0.0
48485,Wichita County,TX,4001,49,132230,3025.79,37.06
48487,Wilbarger County,TX,384,4,12769,3007.28,31.33
48489,Willacy County,TX,1251,56,21358,5857.29,262.2
48491,Williamson County,TX,9588,156,590551,1623.57,26.42
48493,Wilson County,TX,1004,28,51070,1965.93,54.83
48495,Winkler County,TX,153,5,8010,1910.11,62.42
48497,Wise County,TX,965,16,69984,1378.89,22.86
48499,Wood County,TX,664,40,45539,1458.09,87.84
48501,Yoakum County,TX,338,7,8713,3879.26,80.34
48503,Young County,TX,620,11,18010,3442.53,61.08
48505,Zapata County,TX,358,9,14179,2524.86,63.47
48507,Zavala County,TX,470,19,11840,3969.59,160.47
49001,Beaver County,UT,86,1,6710,1281.67,14.9
49003,Box Elder County,UT,1043,7,56046,1860.97,12.49
49005,Cache County,UT,4422,11,128289,3446.91,8.57
49007,Carbon County,UT,286,2,20463,1397.64,9.77
49009,Daggett County,UT,1,0,950,105.26,0.0
49011,Davis County,UT,9044,43,355481,2544.16,12.1
49013,Duchesne County,UT,191,1,19938,957.97,5.02
49015,Emery County,UT,132,3,10012,1318.42,29.96
49017,Garfield County,UT,108,5,5051,2138.19,98.99
49019,Grand County,UT,138,1,9754,1414.8,10.25
49021,Iron County,UT,980,3,54839,1787.05,5.47
49023,Juab County,UT,280,4,12017,2330.03,33.29
49025,Kane County,UT,104,1,7886,1318.79,12.68
49027,Millard County,UT,281,0,13188,2130.72,0.0
49029,Morgan County,UT,234,0,12124,1930.06,0.0
49031,Piute County,UT,29,0,1479,1960.78,0.0
49033,Rich County,UT,22,0,2483,886.02,0.0
49035,Salt Lake County,UT,49887,313,1160437,4298.98,26.97
49037,San Juan County,UT,847,30,15308,5533.05,195.98
49039,Sanpete County,UT,474,2,30939,1532.05,6.46
49041,Sevier County,UT,330,1,21620,1526.36,4.63
49043,Summit County,UT,1511,1,42145,3585.24,2.37
49045,Tooele County,UT,1587,4,72259,2196.27,5.54
49047,Uintah County,UT,272,1,35734,761.18,2.8
49049,Utah County,UT,30400,83,636235,4778.11,13.05
49051,Wasatch County,UT,1219,9,34091,3575.72,26.4
49053,Washington County,UT,5196,47,177556,2926.4,26.47
49055,Wayne County,UT,21,0,2711,774.62,0.0
49057,Weber County,UT,7087,33,260213,2723.54,12.68
50001,Addison County,VT,124,2,36777,337.17,5.44
50003,Bennington County,VT,142,1,35470,400.34,2.82
50005,Caledonia County,VT,46,0,29993,153.37,0.0
50007,Chittenden County,VT,1009,39,163774,616.09,23.81
50009,Essex County,VT,9,0,6163,146.03,0.0
50011,Franklin County,VT,143,7,49402,289.46,14.17
50013,Grand Isle County,VT,17,0,7235,234.97,0.0
50015,Lamoille County,VT,63,1,25362,248.4,3.94
50017,Orange County,VT,38,0,28892,131.52,0.0
50019,Orleans County,VT,42,0,27037,155.34,0.0
50021,Rutland County,VT,137,1,58191,235.43,1.72
50023,Washington County,VT,137,2,58409,234.55,3.42
50025,Windham County,VT,153,3,42222,362.37,7.11
50027,Windsor County,VT,128,2,55062,232.47,3.63
51001,Accomack County,VA,1227,19,32316,3796.88,58.79
51003,Albemarle County,VA,1612,24,109330,1474.44,21.95
51005,Alleghany County,VA,154,4,14860,1036.34,26.92
51007,Amelia County,VA,150,6,13145,1141.12,45.64
51009,Amherst County,VA,626,6,31605,1980.7,18.98
51011,Appomattox County,VA,308,6,15911,1935.77,37.71
51013,Arlington County,VA,4764,154,236842,2011.47,65.02
51015,Augusta County,VA,718,9,75558,950.26,11.91
51017,Bath County,VA,26,0,4147,626.96,0.0
51019,Bedford County,VA,1308,18,78997,1655.76,22.79
51021,Bland County,VA,79,5,6280,1257.96,79.62
51023,Botetourt County,VA,479,12,33419,1433.32,35.91
51025,Brunswick County,VA,424,5,16231,2612.29,30.81
51027,Buchanan County,VA,276,4,21004,1314.04,19.04
51029,Buckingham County,VA,763,9,17148,4449.5,52.48
51031,Campbell County,VA,784,9,54885,1428.44,16.4
51033,Caroline County,VA,450,6,30725,1464.61,19.53
51035,Carroll County,VA,635,29,29791,2131.52,97.34
51036,Charles City County,VA,104,5,6963,1493.61,71.81
51037,Charlotte County,VA,225,1,11880,1893.94,8.42
51041,Chesterfield County,VA,7302,120,352802,2069.72,34.01
51043,Clarke County,VA,125,1,14619,855.05,6.84
51045,Craig County,VA,61,0,5131,1188.85,0.0
51047,Culpeper County,VA,1401,18,52605,2663.24,34.22
51049,Cumberland County,VA,126,2,9932,1268.63,20.14
51051,Dickenson County,VA,155,1,14318,1082.55,6.98
51053,Dinwiddie County,VA,540,12,28544,1891.82,42.04
51057,Essex County,VA,201,2,10953,1835.11,18.26
51059,Fairfax County,VA,24233,595,1147532,2111.75,51.85
51061,Fauquier County,VA,1122,27,71222,1575.36,37.91
51063,Floyd County,VA,257,15,15749,1631.85,95.24
51065,Fluvanna County,VA,436,9,27270,1598.83,33.0
51067,Franklin County,VA,945,6,56042,1686.24,10.71
51069,Frederick County,VA,1215,13,89313,1360.38,14.56
51071,Giles County,VA,146,0,16720,873.21,0.0
51073,Gloucester County,VA,357,3,37348,955.87,8.03
51075,Goochland County,VA,340,7,23753,1431.4,29.47
51077,Grayson County,VA,395,19,15550,2540.19,122.19
51079,Greene County,VA,298,3,19819,1503.61,15.14
51081,Greensville County,VA,909,15,11336,8018.7,132.32
51083,Halifax County,VA,553,8,33911,1630.74,23.59
51085,Hanover County,VA,1721,44,107766,1596.98,40.83
51087,Henrico County,VA,6526,240,330818,1972.69,72.55
51089,Henry County,VA,1397,32,50557,2763.22,63.29
51091,Highland County,VA,10,0,2190,456.62,0.0
51093,Isle of Wight County,VA,883,26,37109,2379.48,70.06
51095,James City County,VA,969,22,76523,1266.29,28.75
51097,King and Queen County,VA,87,2,7025,1238.43,28.47
51099,King George County,VA,290,5,26836,1080.64,18.63
51101,King William County,VA,213,4,17148,1242.13,23.33
51103,Lancaster County,VA,204,1,10603,1923.98,9.43
51105,Lee County,VA,579,10,23423,2471.93,42.69
51107,Loudoun County,VA,8048,132,413538,1946.13,31.92
51109,Louisa County,VA,414,8,37591,1101.33,21.28
51111,Lunenburg County,VA,155,4,12196,1270.91,32.8
51113,Madison County,VA,145,3,13261,1093.43,22.62
51115,Matthews County,VA,137,0,8834,1550.83,0.0
51117,Mecklenburg County,VA,904,35,30587,2955.5,114.43
51119,Middlesex County,VA,148,11,10582,1398.6,103.95
51121,Montgomery County,VA,2958,5,98535,3001.98,5.07
51125,Nelson County,VA,141,2,14930,944.41,13.4
51127,New Kent County,VA,302,3,23091,1307.87,12.99
51131,Northampton County,VA,320,31,11710,2732.71,264.73
51133,Northumberland County,VA,226,7,12095,1868.54,57.88
51135,Nottoway County,VA,368,21,15232,2415.97,137.87
51137,Orange County,VA,427,5,37051,1152.47,13.49
51139,Page County,VA,488,31,23902,2041.67,129.7
51141,Patrick County,VA,337,27,17608,1913.9,153.34
51143,Pittsylvania County,VA,1373,17,60354,2274.91,28.17
51145,Powhatan County,VA,324,5,29652,1092.68,16.86
51147,Prince Edward County,VA,783,13,22802,3433.91,57.01
51149,Prince George County,VA,1124,7,38353,2930.67,18.25
51153,Prince William County,VA,14554,223,470335,3094.39,47.41
51155,Pulaski County,VA,314,6,34027,922.8,17.63
51157,Rappahannock County,VA,69,2,7370,936.23,27.14
51159,Richmond County,VA,363,4,9023,4023.05,44.33
51161,Roanoke County,VA,1651,15,94186,1752.91,15.93
51163,Rockbridge County,VA,155,3,22573,686.66,13.29
51165,Rockingham County,VA,1820,27,81948,2220.92,32.95
51167,Russell County,VA,527,8,26586,1982.25,30.09
51169,Scott County,VA,461,6,21566,2137.62,27.82
51171,Shenandoah County,VA,999,61,43616,2290.44,139.86
51173,Smyth County,VA,655,27,30104,2175.79,89.69
51175,Southampton County,VA,936,38,17631,5308.83,215.53
51177,Spotsylvania County,VA,2509,55,136215,1841.94,40.38
51179,Stafford County,VA,2452,21,152882,1603.85,13.74
51181,Surry County,VA,141,5,6422,2195.58,77.86
51183,Sussex County,VA,643,13,11159,5762.17,116.5
51185,Tazewell County,VA,557,2,40595,1372.09,4.93
51187,Warren County,VA,621,21,40164,1546.16,52.29
51191,Washington County,VA,1078,26,53740,2005.95,48.38
51193,Westmoreland County,VA,351,5,18015,1948.38,27.75
51195,Wise County,VA,712,10,37383,1904.61,26.75
51197,Wythe County,VA,353,7,28684,1230.65,24.4
51199,York County,VA,658,9,68280,963.68,13.18
51510,Alexandria City,VA,4349,74,159428,2727.88,46.42
51520,Bristol city,VA,314,7,16762,1873.28,41.76
51530,Buena Vista city,VA,129,1,6478,1991.36,15.44
51540,Charlottesville City,VA,1625,31,47266,3437.99,65.59
51550,Chesapeake City,VA,5038,79,244835,2057.71,32.27
51570,Colonial Heights city,VA,317,26,17370,1824.99,149.68
51580,Covington city,VA,50,0,5538,902.85,0.0
51590,Danville City,VA,1253,44,40044,3129.06,109.88
51595,Emporia city,VA,300,28,5346,5611.67,523.76
51600,Fairfax city,VA,164,8,24019,682.79,33.31
51610,Falls Church city,VA,77,6,14617,526.78,41.05
51620,Franklin city,VA,508,13,7967,6376.3,163.17
